Rental_state;Start;End;Revenue;Distance;duration_minute;revenue_minute;revenue_km;car_id;accum_distance;battery_left;reset_flag;segment;running_duration;running_revenue;profitable_minutes;Incentive20;Incentive15;Incentive10;Incentive5
RED;57:17,5;43:14,8;13,14;13;45,95448333;0,285935105;1,010769231;1;136;32;0;1000140;856,72745;197,55;316,72745;296,72745;301,72745;306,72745;311,72745
RED;45:25,3;04:05,1;5,71;4;18,6639;0,305938202;1,4275;1;140;30;0;1000140;875,39135;203,26;335,39135;315,39135;320,39135;325,39135;330,39135
RED;45:16,6;02:00,6;3,71;5;16,73283333;0,221719773;0,742;1;145;27,5;0;1000140;892,1241833;206,97;352,1241833;332,1241833;337,1241833;342,1241833;347,1241833
RED;53:10,2;08:01,8;3,28;6;14,86106667;0,22071094;0,546666667;1;151;24,5;0;1000140;906,98525;210,25;366,98525;346,98525;351,98525;356,98525;361,98525
RED;41:50,3;59:12,9;3,93;5;17,37565;0,226178589;0,786;1;156;22;0;1000140;924,3609;214,18;384,3609;364,3609;369,3609;374,3609;379,3609
RED;40:56,4;03:40,7;5,24;12;22,73791667;0,230452072;0,436666667;1;12;94;1;1000141;22,73791667;5,24;0;-20;-15;-10;-5
RED;03:42,9;26:58,4;6,86;7;23,2582;0,294949738;0,98;1;19;90,5;0;1000141;45,99611667;12,1;0;-20;-15;-10;-5
RED;27:21,8;45:15,9;4,95;8;17,90285;0,27649229;0,61875;1;27;86,5;0;1000141;63,89896667;17,05;0;-20;-15;-10;-5
RED;48:21,4;06:58,7;4,15;6;18,62146667;0,222861071;0,691666667;1;33;83,5;0;1000141;82,52043333;21,2;0;-20;-15;-10;-5
RED;17:24,8;55:09,8;8,52;10;37,74911667;0,225700646;0,852;1;43;78,5;0;1000141;120,26955;29,72;0;-20;-15;-10;-5
RED;59:34,8;51:01,5;11,36;18;51,44655;0,220811697;0,631111111;1;61;69,5;0;1000141;171,7161;41,08;0;-20;-15;-10;-5
RED;52:19,9;14:19,3;4,81;8;21,99011667;0,218734629;0,60125;1;69;65,5;0;1000141;193,7062167;45,89;0;-20;-15;-10;-5
RED;17:21,3;23:47,8;1,53;2;6,441633333;0,2375174;0,765;1;71;64,5;0;1000141;200,14785;47,42;0;-20;-15;-10;-5
RED;25:10,3;42:36,4;3,93;7;17,43536667;0,22540392;0,561428571;1;78;61;0;1000141;217,5832167;51,35;0;-20;-15;-10;-5
RED;24:58,9;23:20,0;15,37;15;58,3511;0,263405488;1,024666667;1;93;53,5;0;1000141;275,9343167;66,72;0;-20;-15;-10;-5
RED;31:55,8;48:19,4;3,71;6;16,39335;0,226311279;0,618333333;1;99;50,5;0;1000141;292,3276667;70,43;0;-20;-15;-10;-5
RED;50:11,6;10:40,1;4,59;6;20,47433333;0,224183124;0,765;1;105;47,5;0;1000141;312,802;75,02;0;-20;-15;-10;-5
RED;48:59,4;58:07,6;2,18;4;9,136716667;0,238597746;0,545;1;109;45,5;0;1000141;321,9387167;77,2;0;-20;-15;-10;-5
RED;41:33,7;51:58,4;2,87;6;10,4114;0,275659373;0,478333333;1;115;42,5;0;1000141;332,3501167;80,07;0;-20;-15;-10;-5
RED;55:40,0;11:43,3;4,57;6;16,05595;0,284629686;0,761666667;1;121;39,5;0;1000141;348,4060667;84,64;0;-20;-15;-10;-5
RED;16:25,9;30:23,6;4;4;13,96166667;0,286498747;1;1;125;37,5;0;1000141;362,3677333;88,64;0;-20;-15;-10;-5
RED;39:25,8;50:29,2;2,62;3;11,05545;0,236987187;0,873333333;1;128;36;0;1000141;373,4231833;91,26;0;-20;-15;-10;-5
RED;19:41,8;45:00,7;5,68;11;25,315;0,224372901;0,516363636;1;139;30,5;0;1000141;398,7381833;96,94;0;-20;-15;-10;-5
RED;51:51,3;19:10,5;6,12;4;27,32033333;0,22400898;1,53;1;143;28,5;0;1000141;426,0585167;103,06;0;-20;-15;-10;-5
RED;34:42,4;41:28,6;1,53;2;6,771116667;0,225959775;0,765;1;145;27,5;0;1000141;432,8296333;104,59;0;-20;-15;-10;-5
RED;08:18,8;23:31,4;3,5;6;15,21105;0,230095884;0,583333333;1;151;24,5;0;1000141;448,0406833;108,09;0;-20;-15;-10;-5
RED;15:11,4;51:15,4;8,08;15;36,06675;0,224029057;0,538666667;1;15;92,5;1;1000142;36,06675;8,08;0;-20;-15;-10;-5
RED;00:00,9;15:03,1;3,5;6;15,03791667;0,232745006;0,583333333;1;21;89,5;0;1000142;51,10466667;11,58;0;-20;-15;-10;-5
RED;54:54,6;36:35,9;9,18;24;41,68771667;0,220208751;0,3825;1;45;77,5;0;1000142;92,79238333;20,76;0;-20;-15;-10;-5
RED;57:39,4;21:32,5;6,86;14;23,88435;0,287217362;0,49;1;59;70,5;0;1000142;116,6767333;27,62;0;-20;-15;-10;-5
RED;02:52,9;28:57,6;5,68;10;26,07948333;0,217795726;0,568;1;69;65,5;0;1000142;142,7562167;33,3;0;-20;-15;-10;-5
RED;39:47,4;04:42,2;5,68;7;24,91365;0,227987469;0,811428571;1;76;62;0;1000142;167,6698667;38,98;0;-20;-15;-10;-5
RED;35:20,5;47:12,5;2,62;3;11,86728333;0,220775044;0,873333333;1;79;60,5;0;1000142;179,53715;41,6;0;-20;-15;-10;-5
RED;47:16,0;56:53,8;2,18;3;9,63155;0,226339478;0,726666667;1;82;59;0;1000142;189,1687;43,78;0;-20;-15;-10;-5
RED;18:04,9;26:07,9;1,97;2;8,050216667;0,24471391;0,985;1;84;58;0;1000142;197,2189167;45,75;0;-20;-15;-10;-5
RED;30:06,7;39:31,5;2,61;3;9,41325;0,277268744;0,87;1;87;56,5;0;1000142;206,6321667;48,36;0;-20;-15;-10;-5
RED;13:42,9;26:29,6;3,06;4;12,77875;0,239460041;0,765;1;91;54,5;0;1000142;219,4109167;51,42;0;-20;-15;-10;-5
RED;35:50,8;53:22,6;3,93;7;17,53098333;0,224174533;0,561428571;1;98;51;0;1000142;236,9419;55,35;0;-20;-15;-10;-5
RED;24:48,0;46:45,4;6,57;11;21,95695;0,299221886;0,597272727;1;109;45,5;0;1000142;258,89885;61,92;0;-20;-15;-10;-5
RED;25:22,8;44:39,5;4,37;7;19,27763333;0,226687577;0,624285714;1;116;42;0;1000142;278,1764833;66,29;0;-20;-15;-10;-5
RED;04:08,7;34:04,7;7,82;9;29,93341667;0,261246489;0,868888889;1;125;37,5;0;1000142;308,1099;74,11;0;-20;-15;-10;-5
RED;36:13,5;53:26,0;3,93;4;17,20713333;0,228393651;0,9825;1;129;35,5;0;1000142;325,3170333;78,04;0;-20;-15;-10;-5
RED;59:21,1;07:13,6;1,97;2;7,875233333;0,250151318;0,985;1;131;34,5;0;1000142;333,1922667;80,01;0;-20;-15;-10;-5
RED;11:06,4;29:30,6;4,15;6;18,40335;0,225502422;0,691666667;1;137;31,5;0;1000142;351,5956167;84,16;0;-20;-15;-10;-5
RED;33:41,3;52:10,8;4,15;7;18,49218333;0,224419146;0,592857143;1;144;28;0;1000142;370,0878;88,31;0;-20;-15;-10;-5
RED;06:19,6;17:53,5;2,62;4;11,56573333;0,226531247;0,655;1;148;26;0;1000142;381,6535333;90,93;0;-20;-15;-10;-5
RED;45:14,0;04:51,9;4,37;6;19,63276667;0,22258707;0,728333333;1;154;23;0;1000142;401,2863;95,3;0;-20;-15;-10;-5
RED;14:13,7;16:13,2;13,55;13;61,99141667;0,218578647;1,042307692;1;13;93,5;1;1000143;61,99141667;13,55;0;-20;-15;-10;-5
RED;26:22,7;39:58,3;3,06;6;13,59385;0,225101792;0,51;1;19;90,5;0;1000143;75,58526667;16,61;0;-20;-15;-10;-5
RED;09:57,8;21:10,7;2,62;5;11,21406667;0,233635137;0,524;1;24;88;0;1000143;86,79933333;19,23;0;-20;-15;-10;-5
RED;27:50,9;45:39,5;3,93;10;17,8104;0,220657593;0,393;1;34;83;0;1000143;104,6097333;23,16;0;-20;-15;-10;-5
RED;13:26,5;22:01,1;2,34;1;8,57595;0,272856068;2,34;1;35;82,5;0;1000143;113,1856833;25,5;0;-20;-15;-10;-5
RED;25:22,8;56:02,5;8,08;16;30,6615;0,263522659;0,505;1;51;74,5;0;1000143;143,8471833;33,58;0;-20;-15;-10;-5
RED;04:58,3;22:34,4;4,15;9;17,60208333;0,235767546;0,461111111;1;60;70;0;1000143;161,4492667;37,73;0;-20;-15;-10;-5
RED;28:22,2;50:16,6;6,57;16;21,9067;0,299908247;0,410625;1;76;62;0;1000143;183,3559667;44,3;0;-20;-15;-10;-5
RED;16:46,4;33:20,2;3,71;8;16,56333333;0,22398873;0,46375;1;84;58;0;1000143;199,9193;48,01;0;-20;-15;-10;-5
RED;15:23,4;54:33,9;10,42;12;39,17591667;0,265979737;0,868333333;1;96;52;0;1000143;239,0952167;58,43;0;-20;-15;-10;-5
RED;20:45,9;37:47,5;4,69;7;17,0271;0,275443264;0,67;1;103;48,5;0;1000143;256,1223167;63,12;0;-20;-15;-10;-5
RED;39:56,9;53:33,1;3,06;7;13,60325;0,224946244;0,437142857;1;110;45;0;1000143;269,7255667;66,18;0;-20;-15;-10;-5
RED;09:21,0;13:56,2;1,09;0;4,586983333;0,237628943;inf;1;110;45;0;1000143;274,31255;67,27;0;-20;-15;-10;-5
RED;15:32,8;54:28,2;8,52;14;38,92336667;0,218891651;0,608571429;1;124;38;0;1000143;313,2359167;75,79;0;-20;-15;-10;-5
RED;33:52,5;46:23,0;2,84;5;12,50676667;0,227077076;0,568;1;129;35,5;0;1000143;325,7426833;78,63;0;-20;-15;-10;-5
RED;52:31,2;24:46,4;9,43;5;32,25298333;0,292376054;1,886;1;134;33;0;1000143;357,9956667;88,06;0;-20;-15;-10;-5
RED;50:15,2;09:32,4;5,71;17;19,28628333;0,296065338;0,335882353;1;151;24,5;0;1000143;377,28195;93,77;0;-20;-15;-10;-5
RED;37:51,1;50:22,1;2,84;4;12,51521667;0,226923758;0,71;1;155;22,5;0;1000143;389,7971667;96,61;0;-20;-15;-10;-5
RED;06:15,9;26:16,6;4,37;9;20,01026667;0,218387894;0,485555556;1;79;60,5;1;1000144;20,01026667;4,37;0;-20;-15;-10;-5
RED;13:31,2;23:39,8;2,4;3;10,14296667;0,236617163;0,8;1;82;59;0;1000144;30,15323333;6,77;0;-20;-15;-10;-5
RED;54:31,8;15:55,9;4,81;10;21,40185;0,224746926;0,481;1;92;54;0;1000144;51,55508333;11,58;0;-20;-15;-10;-5
RED;18:29,6;35:53,0;3,93;6;17,38878333;0,226007762;0,655;1;98;51;0;1000144;68,94386667;15,51;0;-20;-15;-10;-5
RED;26:38,0;37:10,2;2,4;5;10,5364;0,227781785;0,48;1;103;48,5;0;1000144;79,48026667;17,91;0;-20;-15;-10;-5
RED;49:50,4;02:59,3;3,65;7;13,1495;0,277577094;0,521428571;1;110;45;0;1000144;92,62976667;21,56;0;-20;-15;-10;-5
RED;03:09,8;20:56,1;3,93;5;17,7723;0,221130636;0,786;1;115;42,5;0;1000144;110,4020667;25,49;0;-20;-15;-10;-5
RED;24:15,3;49:50,4;7,43;12;25,5853;0,290401129;0,619166667;1;127;36,5;0;1000144;135,9873667;32,92;0;-20;-15;-10;-5
RED;05:34,6;18:21,2;3,39;4;12,7761;0,265339188;0,8475;1;131;34,5;0;1000144;148,7634667;36,31;0;-20;-15;-10;-5
RED;39:21,4;48:56,7;2,18;2;9,589083333;0,227341856;1,09;1;133;33,5;0;1000144;158,35255;38,49;0;-20;-15;-10;-5
RED;04:57,5;18:29,2;4;5;13,52853333;0,295671371;0,8;1;138;31;0;1000144;171,8810833;42,49;0;-20;-15;-10;-5
RED;33:07,0;49:56,3;3,93;8;16,8222;0,233619859;0,49125;1;146;27;0;1000144;188,7032833;46,42;0;-20;-15;-10;-5
RED;51:41,8;58:32,3;1,53;2;6,840866667;0,223655872;0,765;1;148;26;0;1000144;195,54415;47,95;0;-20;-15;-10;-5
RED;01:16,3;14:41,0;3,06;5;13,4111;0,228169203;0,612;1;153;23,5;0;1000144;208,95525;51,01;0;-20;-15;-10;-5
RED;32:05,8;52:15,2;4,59;3;20,15625;0,22772093;1,53;1;156;22;0;1000144;229,1115;55,6;0;-20;-15;-10;-5
RED;53:03,8;13:34,0;5,47;7;20,5031;0,266788925;0,781428571;1;7;96,5;1;1000145;20,5031;5,47;0;-20;-15;-10;-5
RED;08:13,5;22:07,8;3,28;4;13,9052;0,235882979;0,82;1;11;94,5;0;1000145;34,4083;8,75;0;-20;-15;-10;-5
RED;22:23,7;39:50,8;3,93;5;17,45283333;0,225178338;0,786;1;16;92;0;1000145;51,86113333;12,68;0;-20;-15;-10;-5
RED;42:30,9;50:02,3;1,75;2;7,523216667;0,232613266;0,875;1;18;91;0;1000145;59,38435;14,43;0;-20;-15;-10;-5
RED;54:12,5;03:51,7;2,61;4;9,652716667;0,270390201;0,6525;1;22;89;0;1000145;69,03706667;17,04;0;-20;-15;-10;-5
RED;07:46,7;19:09,3;2,62;3;11,37661667;0,230296939;0,873333333;1;25;87,5;0;1000145;80,41368333;19,66;0;-20;-15;-10;-5
RED;54:05,4;00:00,4;1,53;2;5,915966667;0,258622147;0,765;1;27;86,5;0;1000145;86,32965;21,19;0;-20;-15;-10;-5
RED;45:10,3;01:29,5;3,5;5;16,31966667;0,214465165;0,7;1;32;84;0;1000145;102,6493167;24,69;0;-20;-15;-10;-5
RED;09:30,9;21:42,7;2,84;5;12,19618333;0,232859733;0,568;1;37;81,5;0;1000145;114,8455;27,53;0;-20;-15;-10;-5
RED;56:00,5;25:35,5;6,55;8;29,58376667;0,221405208;0,81875;1;45;77,5;0;1000145;144,4292667;34,08;0;-20;-15;-10;-5
RED;05:21,7;47:53,3;9,18;19;42,52701667;0,215862779;0,483157895;1;64;68;0;1000145;186,9562833;43,26;0;-20;-15;-10;-5
RED;55:46,0;07:18,5;2,62;5;11,54186667;0,226999677;0,524;1;69;65,5;0;1000145;198,49815;45,88;0;-20;-15;-10;-5
RED;11:40,0;20:13,7;1,97;5;8,56305;0,230058215;0,394;1;74;63;0;1000145;207,0612;47,85;0;-20;-15;-10;-5
RED;26:23,1;42:42,4;3,71;8;16,32238333;0,227295238;0,46375;1;82;59;0;1000145;223,3835833;51,56;0;-20;-15;-10;-5
RED;44:33,1;57:59,9;3,06;6;13,4454;0,22758713;0,51;1;88;56;0;1000145;236,8289833;54,62;0;-20;-15;-10;-5
RED;10:24,5;18:27,3;2,08;3;8,046833333;0,258486775;0,693333333;1;91;54,5;0;1000145;244,8758167;56,7;0;-20;-15;-10;-5
RED;07:50,7;19:56,9;2,84;6;12,104;0,234633179;0,473333333;1;97;51,5;0;1000145;256,9798167;59,54;0;-20;-15;-10;-5
RED;33:57,0;45:04,8;2,4;2;11,12993333;0,215634715;1,2;1;99;50,5;0;1000145;268,10975;61,94;0;-20;-15;-10;-5
RED;49:05,8;23:27,6;7,65;9;34,364;0,222616692;0,85;1;108;46;0;1000145;302,47375;69,59;0;-20;-15;-10;-5
RED;43:05,8;00:49,7;3,93;6;17,73216667;0,221631122;0,655;1;114;43;0;1000145;320,2059167;73,52;0;-20;-15;-10;-5
RED;28:48,9;41:56,7;3,65;4;13,12935;0,2780031;0,9125;1;118;41;0;1000145;333,3352667;77,17;0;-20;-15;-10;-5
RED;45:19,3;57:29,9;2,84;3;12,17643333;0,233237429;0,946666667;1;121;39,5;0;1000145;345,5117;80,01;0;-20;-15;-10;-5
RED;16:01,1;09:57,5;478,12;628;1433,940117;0,333430939;0,76133758;1;628;-214;0;1000145;1779,451817;558,13;1239,451817;1219,451817;1224,451817;1229,451817;1234,451817
RED;25:59,9;32:30,5;1,53;2;6,508833333;0,235065168;0,765;1;2;99;1;1000146;6,508833333;1,53;0;-20;-15;-10;-5
RED;34:41,3;52:23,8;3,93;5;17,70771667;0,22193714;0,786;1;7;96,5;0;1000146;24,21655;5,46;0;-20;-15;-10;-5
RED;54:58,9;27:41,8;7,21;2;32,71543333;0,220385282;3,605;1;9;95,5;0;1000146;56,93198333;12,67;0;-20;-15;-10;-5
RED;29:46,3;02:22,5;7,21;13;32,60191667;0,221152642;0,554615385;1;22;89;0;1000146;89,5339;19,88;0;-20;-15;-10;-5
RED;04:25,2;10:58,8;2;2;6,5598;0,304887344;1;1;24;88;0;1000146;96,0937;21,88;0;-20;-15;-10;-5
RED;28:10,5;21:51,6;11,8;11;53,68483333;0,219801372;1,072727273;1;35;82,5;0;1000146;149,7785333;33,68;0;-20;-15;-10;-5
RED;32:05,4;46:00,6;3,28;6;13,92011667;0,235630209;0,546666667;1;41;79,5;0;1000146;163,69865;36,96;0;-20;-15;-10;-5
RED;47:26,6;52:20,9;1,56;1;4,904933333;0,318047136;1,56;1;42;79;0;1000146;168,6035833;38,52;0;-20;-15;-10;-5
RED;01:04,5;27:23,3;5,9;28;26,31353333;0,224219223;0,210714286;1;70;65;0;1000146;194,9171167;44,42;0;-20;-15;-10;-5
RED;35:18,7;58:13,0;5,99;12;22,90391667;0,261527322;0,499166667;1;82;59;0;1000146;217,8210333;50,41;0;-20;-15;-10;-5
RED;25:33,0;24:35,7;13,11;20;59,0452;0,22203329;0,6555;1;102;49;0;1000146;276,8662333;63,52;0;-20;-15;-10;-5
RED;39:37,8;45:46,3;2;2;6,141533333;0,325651575;1;1;104;48;0;1000146;283,0077667;65,52;0;-20;-15;-10;-5
RED;48:20,4;08:42,0;5,47;6;20,35961667;0,268669106;0,911666667;1;110;45;0;1000146;303,3673833;70,99;0;-20;-15;-10;-5
RED;57:09,5;22:55,6;6,77;5;25,76945;0,262714183;1,354;1;115;42,5;0;1000146;329,1368333;77,76;0;-20;-15;-10;-5
RED;14:14,7;20:07,5;1,56;0;5,8792;0,265342223;inf;1;115;42,5;0;1000146;335,0160333;79,32;0;-20;-15;-10;-5
RED;35:10,3;29:07,6;15,43;36;53,95463333;0,285981;0,428611111;1;151;24,5;0;1000146;388,9706667;94,75;0;-20;-15;-10;-5
RED;23:59,3;35:16,6;2,62;2;11,2871;0,232123398;1,31;1;153;23,5;0;1000146;400,2577667;97,37;0;-20;-15;-10;-5
RED;41:23,5;55:00,5;3,06;4;13,6165;0,224727353;0,765;1;157;21,5;0;1000146;413,8742667;100,43;0;-20;-15;-10;-5
RED;06:50,7;15:14,8;1,97;3;8,402116667;0,234464728;0,656666667;1;3;98,5;1;1000147;8,402116667;1,97;0;-20;-15;-10;-5
RED;03:07,7;31:45,2;6,34;10;28,62486667;0,221485748;0,634;1;13;93,5;0;1000147;37,02698333;8,31;0;-20;-15;-10;-5
RED;33:36,3;45:01,9;3,43;5;11,42651667;0,30017897;0,686;1;18;91;0;1000147;48,4535;11,74;0;-20;-15;-10;-5
RED;19:30,1;30:30,9;3,43;2;11,01336667;0,311439735;1,715;1;20;90;0;1000147;59,46686667;15,17;0;-20;-15;-10;-5
RED;47:54,8;10:35,3;5,24;8;22,67555;0,231085905;0,655;1;28;86;0;1000147;82,14241667;20,41;0;-20;-15;-10;-5
RED;23:20,1;36:21,1;3,06;4;13,01661667;0,23508413;0,765;1;32;84;0;1000147;95,15903333;23,47;0;-20;-15;-10;-5
RED;40:44,7;52:28,3;2,62;2;11,72728333;0,223410651;1,31;1;34;83;0;1000147;106,8863167;26,09;0;-20;-15;-10;-5
RED;33:07,4;59:35,3;5,9;17;26,46615;0,222926266;0,347058824;1;51;74,5;0;1000147;133,3524667;31,99;0;-20;-15;-10;-5
RED;00:42,7;21:11,9;5,47;9;20,4871;0,266997281;0,607777778;1;60;70;0;1000147;153,8395667;37,46;0;-20;-15;-10;-5
RED;33:50,2;02:05,7;7,55;11;28,25828333;0,267178296;0,686363636;1;71;64,5;0;1000147;182,09785;45,01;0;-20;-15;-10;-5
RED;47:13,0;16:07,7;6,34;20;28,91061667;0,219296602;0,317;1;91;54,5;0;1000147;211,0084667;51,35;0;-20;-15;-10;-5
RED;21:00,9;36:51,7;3,5;5;15,84613333;0,220874072;0,7;1;96;52;0;1000147;226,8546;54,85;0;-20;-15;-10;-5
RED;43:51,6;51:18,9;2,08;3;7,454316667;0,279032954;0,693333333;1;99;50,5;0;1000147;234,3089167;56,93;0;-20;-15;-10;-5
RED;58:03,9;04:22,7;1,53;3;6,31405;0,242316738;0,51;1;102;49;0;1000147;240,6229667;58,46;0;-20;-15;-10;-5
RED;09:31,1;25:24,4;3,71;6;15,88835;0,233504423;0,618333333;1;108;46;0;1000147;256,5113167;62,17;0;-20;-15;-10;-5
RED;25:26,5;45:39,6;5,47;17;20,21985;0,27052624;0,321764706;1;125;37,5;0;1000147;276,7311667;67,64;0;-20;-15;-10;-5
RED;19:22,1;34:21,6;3,28;9;14,99108333;0,218796729;0,364444444;1;134;33;0;1000147;291,72225;70,92;0;-20;-15;-10;-5
RED;43:10,6;14:43,1;8,34;18;31,54318333;0,26439944;0,463333333;1;152;24;0;1000147;323,2654333;79,26;0;-20;-15;-10;-5
RED;20:34,6;35:04,8;3,28;6;14,50195;0,22617648;0,546666667;1;158;21;0;1000147;337,7673833;82,54;0;-20;-15;-10;-5
RED;35:46,1;01:13,6;5,68;21;25,45748333;0,223117106;0,27047619;1;21;89,5;1;1000148;25,45748333;5,68;0;-20;-15;-10;-5
RED;03:21,4;28:13,5;6,77;15;24,86981667;0,272217527;0,451333333;1;36;82;0;1000148;50,3273;12,45;0;-20;-15;-10;-5
RED;55:51,5;58:38,4;0,66;0;2,781383333;0,237291995;inf;1;36;82;0;1000148;53,10868333;13,11;0;-20;-15;-10;-5
RED;04:54,7;31:48,0;6,12;11;26,88866667;0,227605187;0,556363636;1;47;76,5;0;1000148;79,99735;19,23;0;-20;-15;-10;-5
RED;39:12,1;59:24,7;4,59;6;20,20981667;0,22711735;0,765;1;53;73,5;0;1000148;100,2071667;23,82;0;-20;-15;-10;-5
RED;12:03,7;20:08,8;2,34;2;8,084816667;0,289431424;1,17;1;55;72,5;0;1000148;108,2919833;26,16;0;-20;-15;-10;-5
RED;20:43,8;27:19,6;1,82;1;6,59585;0,275931078;1,82;1;56;72;0;1000148;114,8878333;27,98;0;-20;-15;-10;-5
RED;28:18,1;54:01,4;6,77;10;25,7211;0,263208028;0,677;1;66;67;0;1000148;140,6089333;34,75;0;-20;-15;-10;-5
RED;40:17,8;54:00,7;3,06;4;13,7149;0,223115006;0,765;1;70;65;0;1000148;154,3238333;37,81;0;-20;-15;-10;-5
RED;54:34,1;01:07,1;1,53;3;6,55055;0,233568174;0,51;1;73;63,5;0;1000148;160,8743833;39,34;0;-20;-15;-10;-5
RED;09:01,3;16:50,5;2,57;3;7,819666667;0,328658511;0,856666667;1;76;62;0;1000148;168,69405;41,91;0;-20;-15;-10;-5
RED;19:51,9;37:48,3;4,15;5;17,9396;0,231331802;0,83;1;81;59,5;0;1000148;186,63365;46,06;0;-20;-15;-10;-5
RED;39:46,1;51:27,1;2,62;5;11,6839;0,224240194;0,524;1;86;57;0;1000148;198,31755;48,68;0;-20;-15;-10;-5
RED;03:32,8;12:59,9;2,18;2;9,451683333;0,230646745;1,09;1;88;56;0;1000148;207,7692333;50,86;0;-20;-15;-10;-5
RED;15:33,3;29:11,3;4;7;13,63338333;0,293397457;0,571428571;1;95;52,5;0;1000148;221,4026167;54,86;0;-20;-15;-10;-5
RED;30:06,6;01:21,9;6,99;12;31,25595;0,223637419;0,5825;1;107;46,5;0;1000148;252,6585667;61,85;0;-20;-15;-10;-5
RED;22:54,5;44:09,1;4,81;8;21,24395;0,226417404;0,60125;1;115;42,5;0;1000148;273,9025167;66,66;0;-20;-15;-10;-5
RED;45:39,8;56:43,4;3,13;4;11,05988333;0,283004794;0,7825;1;119;40,5;0;1000148;284,9624;69,79;0;-20;-15;-10;-5
RED;01:26,0;09:20,9;1,75;2;7,9147;0,221107559;0,875;1;121;39,5;0;1000148;292,8771;71,54;0;-20;-15;-10;-5
RED;24:53,5;36:52,7;2,62;5;11,98768333;0,218557658;0,524;1;126;37;0;1000148;304,8647833;74,16;0;-20;-15;-10;-5
RED;39:57,7;52:12,6;2,84;4;12,24878333;0,231859763;0,71;1;130;35;0;1000148;317,1135667;77;0;-20;-15;-10;-5
RED;03:01,1;29:39,4;7,71;19;26,63855;0,289430168;0,405789474;1;149;25,5;0;1000148;343,7521167;84,71;0;-20;-15;-10;-5
RED;44:24,3;03:32,9;4,37;7;19,1431;0,228280686;0,624285714;1;156;22;0;1000148;362,8952167;89,08;0;-20;-15;-10;-5
RED;19:00,2;32:37,8;3,06;7;13,626;0,224570674;0,437142857;1;7;96,5;1;1000149;13,626;3,06;0;-20;-15;-10;-5
RED;41:52,6;00:10,1;4,15;20;18,2913;0,226883819;0,2075;1;27;86,5;0;1000149;31,9173;7,21;0;-20;-15;-10;-5
RED;05:15,6;10:41,4;1,31;2;5,43;0,241252302;0,655;1;29;85,5;0;1000149;37,3473;8,52;0;-20;-15;-10;-5
RED;31:27,9;44:18,7;2,84;5;12,84683333;0,221066151;0,568;1;34;83;0;1000149;50,19413333;11,36;0;-20;-15;-10;-5
RED;44:42,8;07:18,5;5,03;12;22,59615;0,222604293;0,419166667;1;46;77;0;1000149;72,79028333;16,39;0;-20;-15;-10;-5
RED;34:39,5;48:15,9;3,65;5;13,60693333;0,2682456;0,73;1;51;74,5;0;1000149;86,39721667;20,04;0;-20;-15;-10;-5
RED;19:22,8;28:04,4;41,29;68;308,6928;0,133757574;0,607205882;1;119;40,5;0;1000149;395,0900167;61,33;0;-20;-15;-10;-5
RED;53:40,1;06:14,5;2,84;4;12,57391667;0,225864389;0,71;1;123;38,5;0;1000149;407,6639333;64,17;0;-20;-15;-10;-5
RED;03:05,2;15:09,4;2,84;4;12,07033333;0,23528762;0,71;1;127;36,5;0;1000149;419,7342667;67,01;0;-20;-15;-10;-5
RED;37:43,9;49:23,4;2,62;6;11,65928333;0,22471364;0,436666667;1;133;33,5;0;1000149;431,39355;69,63;0;-20;-15;-10;-5
RED;51:18,7;13:16,8;4,81;9;21,96753333;0,218959495;0,534444444;1;142;29;0;1000149;453,3610833;74,44;0;-20;-15;-10;-5
RED;58:38,6;15:09,3;3,71;5;16,51161667;0,224690294;0,742;1;147;26,5;0;1000149;469,8727;78,15;0;-20;-15;-10;-5
RED;38:21,3;59:05,8;5,73;7;20,74256667;0,276243538;0,818571429;1;154;23;0;1000149;490,6152667;83,88;0;-20;-15;-10;-5
RED;16:30,5;57:32,0;8,96;8;41,02523333;0,21840217;1,12;1;8;96;1;1000150;41,02523333;8,96;0;-20;-15;-10;-5
RED;55:22,2;03:26,3;2,34;4;8,06835;0,290022123;0,585;1;12;94;0;1000150;49,09358333;11,3;0;-20;-15;-10;-5
RED;44:53,3;55:12,6;2,4;3;10,32186667;0,232516082;0,8;1;15;92,5;0;1000150;59,41545;13,7;0;-20;-15;-10;-5
RED;06:26,5;28:29,5;5,99;11;22,05013333;0,271653686;0,544545455;1;26;87;0;1000150;81,46558333;19,69;0;-20;-15;-10;-5
RED;32:01,8;45:44,7;3,65;5;13,71518333;0,266128415;0,73;1;31;84,5;0;1000150;95,18076667;23,34;0;-20;-15;-10;-5
RED;33:27,7;42:38,7;2,18;3;9,182783333;0,237400788;0,726666667;1;34;83;0;1000150;104,36355;25,52;0;-20;-15;-10;-5
RED;49:28,3;22:32,3;8,86;8;33,06591667;0,267949626;1,1075;1;42;79;0;1000150;137,4294667;34,38;0;-20;-15;-10;-5
RED;33:41,9;40:09,4;1,53;1;6,45835;0,236902614;1,53;1;43;78,5;0;1000150;143,8878167;35,91;0;-20;-15;-10;-5
RED;42:40,0;56:12,6;4;3;13,54326667;0,295349719;1,333333333;1;46;77;0;1000150;157,4310833;39,91;0;-20;-15;-10;-5
RED;20:57,0;39:13,8;4,15;5;18,2807;0,227015377;0,83;1;51;74,5;0;1000150;175,7117833;44,06;0;-20;-15;-10;-5
