Rental_state,Start,End,Revenue,Distance,duration_minute,revenue_minute,revenue_km,car_id,battery_left,profitable_minutes,Incentive20,Incentive15,Incentive10,Incentive5
RED,2017-12-14 01:07:14.166,2017-12-14 01:36:23.405,7.82,7,29.153983333333333,0.26823092784919617,1.1171428571428572,3,43.50000000000001,13.721450000000004,-6.278549999999996,-1.2785499999999956,3.7214500000000044,8.721450000000004
RED,2017-12-14 04:38:47.676,2017-12-14 04:50:24.847,2.62,6,11.619516666666668,0.22548270080080782,0.4366666666666667,3,40.5,25.340966666666645,5.340966666666645,10.340966666666645,15.340966666666645,20.340966666666645
RED,2017-12-14 07:11:42.132,2017-12-14 07:29:24.746,3.93,5,17.710233333333335,0.2219056025988741,0.786,3,38.0,43.051199999999994,23.051199999999994,28.051199999999994,33.051199999999994,38.051199999999994
RED,2017-12-14 10:22:46.043,2017-12-14 10:39:41.820,3.71,7,16.929616666666668,0.2191425873986121,0.53,3,34.5,59.98081666666667,39.98081666666667,44.98081666666667,49.98081666666667,54.98081666666667
RED,2017-12-14 11:34:57.297,2017-12-14 11:47:05.672,3.39,2,12.139583333333333,0.2792517590526858,1.695,3,33.5,72.12040000000002,52.12040000000002,57.12040000000002,62.12040000000002,67.12040000000002
RED,2017-12-14 11:48:20.066,2017-12-14 12:03:46.775,3.5,3,15.44515,0.2266083527838836,1.1666666666666667,3,32.0,87.56555000000003,67.56555000000003,72.56555000000003,77.56555000000003,82.56555000000003
RED,2017-12-14 12:48:34.601,2017-12-14 13:39:41.988,11.14,13,51.12311666666667,0.21790533767014075,0.856923076923077,3,25.5,138.68866666666668,118.68866666666668,123.68866666666668,128.68866666666668,133.68866666666668
RED,2017-12-14 14:03:05.395,2017-12-14 14:23:14.821,4.59,6,20.1571,0.22771132752231224,0.765,3,22.5,158.8457666666667,138.8457666666667,143.8457666666667,148.8457666666667,153.8457666666667
RED,2017-12-17 11:55:18.398,2017-12-18 16:54:49.176,152.73,675,1739.5129666666667,0.08780043778154073,0.22626666666666664,3,-237.5,1395.9194166666666,1375.9194166666666,1380.9194166666666,1385.9194166666666,1390.9194166666666
RED,2017-12-25 17:22:44.586,2017-12-25 17:51:33.682,8.29,11,28.818266666666666,0.2876647681794417,0.7536363636363635,3,26.0,19.838783333333367,-0.1612166666666326,4.838783333333367,9.838783333333367,14.838783333333367
RED,2017-01-11 19:36:06.026,2017-01-11 20:40:57.615,15.08,14,64.85981666666666,0.23250142807989232,1.0771428571428572,4,27.0,4.910066666666694,-15.089933333333306,-10.089933333333306,-5.089933333333306,-0.08993333333330611
RED,2017-01-11 20:57:19.532,2017-01-11 21:08:20.503,2.22,3,11.016183333333334,0.201521700649499,0.7400000000000001,4,25.5,15.926249999999982,-4.073750000000018,0.9262499999999818,5.926249999999982,10.926249999999982
RED,2017-01-11 21:13:17.789,2017-01-11 21:52:14.042,10.8,9,38.93755,0.27736722007419573,1.2000000000000002,4,21.0,54.86379999999997,34.86379999999997,39.86379999999997,44.86379999999997,49.86379999999997
RED,2017-01-11 21:55:58.296,2017-01-11 22:01:56.523,0.96,0,5.97045,0.16079190010803207,inf,4,21.0,60.83425,40.83425,45.83425,50.83425,55.83425
RED,2017-02-21 14:16:43.246,2017-02-21 14:49:53.558,8.6,13,33.171866666666666,0.25925583526602863,0.6615384615384615,4,41.5,30.618716666666728,10.618716666666728,15.618716666666728,20.618716666666728,25.618716666666728
RED,2017-02-21 16:08:06.410,2017-02-21 16:39:37.248,5.95,5,31.513966666666665,0.1888051752714934,1.19,4,39.0,62.132683333333375,42.132683333333375,47.132683333333375,52.132683333333375,57.132683333333375
RED,2017-02-21 19:00:04.326,2017-02-21 19:43:32.893,8.87,13,43.47611666666667,0.2040200615893707,0.6823076923076923,4,32.5,105.60880000000009,85.60880000000009,90.60880000000009,95.60880000000009,100.60880000000009
RED,2017-02-21 20:40:27.624,2017-02-21 20:54:39.032,3.03,6,14.190133333333334,0.21352864901433857,0.505,4,29.5,119.79893333333337,99.79893333333337,104.79893333333337,109.79893333333337,114.79893333333337
RED,2017-02-21 22:41:20.643,2017-02-21 22:51:28.176,2.02,3,10.12555,0.19949533605581918,0.6733333333333333,4,28.0,129.92448333333334,109.92448333333334,114.92448333333334,119.92448333333334,124.92448333333334
RED,2017-02-22 00:14:56.309,2017-02-22 00:33:18.778,3.71,7,18.374483333333334,0.20191043920509327,0.53,4,24.5,148.29896666666673,128.29896666666673,133.29896666666673,138.29896666666673,143.29896666666673
RED,2017-02-22 07:18:35.765,2017-02-22 07:40:13.751,5.73,8,21.633100000000002,0.2648718861374468,0.71625,4,20.5,169.93206666666674,149.93206666666674,154.93206666666674,159.93206666666674,164.93206666666674
RED,2017-02-24 13:40:29.402,2017-02-24 13:55:21.737,3.91,5,14.872250000000001,0.2629057472810099,0.782,4,30.0,8.208300000000008,-11.791699999999992,-6.791699999999992,-1.7916999999999916,3.2083000000000084
RED,2017-02-24 14:25:39.474,2017-02-24 14:49:29.213,4.92,7,23.828983333333333,0.20647125104651967,0.7028571428571428,4,26.5,32.037283333333335,12.037283333333335,17.037283333333335,22.037283333333335,27.037283333333335
RED,2017-03-04 21:10:56.437,2017-03-04 21:39:23.381,8.0,12,28.449066666666667,0.28120430430055116,0.6666666666666666,4,25.5,15.176600000000008,-4.823399999999992,0.17660000000000764,5.176600000000008,10.176600000000008
RED,2017-03-04 23:19:29.795,2017-03-04 23:33:25.161,4.0,6,13.922766666666666,0.2872992197432024,0.6666666666666666,4,22.5,29.099366666666697,9.099366666666697,14.099366666666697,19.099366666666697,24.099366666666697
RED,2017-03-04 23:37:54.344,2017-03-04 23:48:17.993,2.22,4,10.39415,0.21358167815550094,0.555,4,20.5,39.493516666666665,19.493516666666665,24.493516666666665,29.493516666666665,34.493516666666665
RED,2017-03-14 11:46:29.544,2017-03-14 13:12:33.771,14.53,4,86.07045,0.168815197318011,3.6325,4,32.5,9.215283333333332,-10.784716666666668,-5.784716666666668,-0.7847166666666681,4.215283333333332
RED,2017-03-14 13:58:42.691,2017-03-14 14:16:51.020,3.63,7,18.138816666666667,0.2001233083010744,0.5185714285714286,4,29.0,27.354100000000017,7.354100000000017,12.354100000000017,17.354100000000017,22.354100000000017
RED,2017-03-14 15:17:07.675,2017-03-14 15:44:27.938,7.03,11,27.337716666666665,0.2571538832492107,0.6390909090909092,4,23.5,54.69181666666668,34.69181666666668,39.69181666666668,44.69181666666668,49.69181666666668
RED,2017-03-17 18:36:20.964,2017-03-17 19:04:52.254,5.85,8,28.5215,0.2051084269761408,0.73125,4,21.0,15.04858333333334,-4.95141666666666,0.048583333333340306,5.04858333333334,10.04858333333334
RED,2017-03-22 10:46:35.519,2017-03-22 10:54:03.543,1.61,2,7.467066666666667,0.2156134492795029,0.805,4,33.0,7.004983333333371,-12.99501666666663,-7.995016666666629,-2.995016666666629,2.004983333333371
RED,2017-03-22 10:54:19.799,2017-03-22 11:06:41.416,3.13,3,12.360283333333333,0.25323044104976017,1.0433333333333332,4,31.5,19.365266666666685,-0.6347333333333154,4.365266666666685,9.365266666666685,14.365266666666685
RED,2017-03-22 11:08:37.649,2017-03-22 11:23:58.383,3.23,5,15.345566666666667,0.2104842440922134,0.646,4,29.0,34.71083333333331,14.710833333333312,19.710833333333312,24.710833333333312,29.710833333333312
RED,2017-03-22 11:24:48.779,2017-03-22 11:44:40.583,4.03,6,19.863400000000002,0.202885709395169,0.6716666666666667,4,26.0,54.57423333333327,34.57423333333327,39.57423333333327,44.57423333333327,49.57423333333327
RED,2017-03-22 11:47:42.480,2017-03-22 12:02:48.494,3.03,6,15.100233333333334,0.20065915096234715,0.505,4,23.0,69.6744666666666,49.6744666666666,54.6744666666666,59.6744666666666,64.6744666666666
RED,2017-03-22 12:15:04.714,2017-03-22 12:20:41.978,1.56,2,5.621066666666667,0.2775273969353385,0.78,4,22.0,75.29553333333331,55.29553333333331,60.29553333333331,65.29553333333331,70.29553333333331
RED,2017-03-22 12:37:10.263,2017-03-22 12:44:45.375,1.61,2,7.5852,0.21225544481358435,0.805,4,21.0,82.8807333333333,62.880733333333296,67.8807333333333,72.8807333333333,77.8807333333333
RED,2017-03-27 15:19:37.272,2017-03-27 22:37:52.514,66.39,48,438.2540333333333,0.15148748203192045,1.383125,4,52.5,41.17973333333339,21.179733333333388,26.179733333333388,31.179733333333388,36.17973333333339
RED,2017-03-28 06:36:45.922,2017-03-28 06:46:43.179,2.02,4,9.954283333333333,0.20292771788359115,0.505,4,50.5,51.13401666666664,31.13401666666664,36.13401666666664,41.13401666666664,46.13401666666664
RED,2017-03-28 08:14:01.560,2017-03-28 08:27:04.176,3.71,3,13.0436,0.2844306786469993,1.2366666666666666,4,49.0,64.17761666666661,44.17761666666661,49.17761666666661,54.17761666666661,59.17761666666661
RED,2017-03-28 08:35:00.638,2017-03-28 10:35:33.358,24.62,16,120.54533333333333,0.20423851607693924,1.53875,4,41.0,184.72294999999997,164.72294999999997,169.72294999999997,174.72294999999997,179.72294999999997
RED,2017-03-28 12:05:18.343,2017-03-28 12:15:18.244,2.02,4,9.998349999999999,0.2020333355003576,0.505,4,39.0,194.72130000000004,174.72130000000004,179.72130000000004,184.72130000000004,189.72130000000004
RED,2017-03-28 16:20:44.541,2017-03-28 17:02:44.923,8.14,10,42.006366666666665,0.19378014919960548,0.8140000000000001,4,34.0,236.72766666666666,216.72766666666666,221.72766666666666,226.72766666666666,231.72766666666666
RED,2017-03-28 17:04:52.406,2017-03-28 17:33:58.716,5.85,7,29.105166666666666,0.20099524139471228,0.8357142857142856,4,30.5,265.8328333333334,245.83283333333338,250.83283333333338,255.83283333333338,260.8328333333334
RED,2017-03-28 17:36:36.893,2017-03-28 17:52:55.866,3.23,5,16.316216666666666,0.19796255872225282,0.646,4,28.0,282.14905,262.14905,267.14905,272.14905,277.14905
RED,2017-03-28 19:06:35.585,2017-03-28 19:17:16.492,2.22,4,10.681783333333334,0.2078304652625108,0.555,4,26.0,292.8308333333333,272.8308333333333,277.8308333333333,282.8308333333333,287.8308333333333
RED,2017-03-28 19:25:07.877,2017-03-28 19:45:13.404,3.8,2,20.092116666666666,0.18912890379062436,1.9,4,25.0,312.92295,292.92295,297.92295,302.92295,307.92295
RED,2017-03-31 08:17:09.890,2017-03-31 08:35:35.107,3.63,7,18.420283333333334,0.19706537268246868,0.5185714285714286,4,22.5,2.5547000000000253,-17.445299999999975,-12.445299999999975,-7.445299999999975,-2.4452999999999747
RED,2017-04-04 12:24:49.907,2017-04-04 12:50:47.748,5.24,8,25.964016666666666,0.20181777216031677,0.655,4,33.5,15.435200000000009,-4.564799999999991,0.4352000000000089,5.435200000000009,10.435200000000009
RED,2017-04-04 14:56:22.592,2017-04-04 15:06:08.747,2.02,2,9.76925,0.2067712465132943,1.01,4,32.5,25.20444999999995,5.204449999999952,10.204449999999952,15.204449999999952,20.20444999999995
RED,2017-04-04 15:09:01.437,2017-04-04 15:55:46.855,12.24,8,46.75696666666667,0.26177917158869013,1.53,4,28.5,71.96141666666665,51.96141666666665,56.96141666666665,61.96141666666665,66.96141666666665
RED,2017-04-04 15:58:50.819,2017-04-04 16:19:44.025,3.62,2,20.886766666666666,0.17331548045572714,1.81,4,27.5,92.84818333333328,72.84818333333328,77.84818333333328,82.84818333333328,87.84818333333328
RED,2017-04-05 06:24:53.049,2017-04-05 06:34:47.150,2.02,3,9.901683333333333,0.20400571619977076,0.6733333333333333,4,26.0,102.74986666666666,82.74986666666666,87.74986666666666,92.74986666666666,97.74986666666666
RED,2017-04-06 16:37:41.673,2017-04-06 17:46:58.044,12.16,9,69.27285,0.17553774675071113,1.3511111111111112,4,60.5,8.473616666666658,-11.526383333333342,-6.526383333333342,-1.5263833333333423,3.4736166666666577
RED,2017-04-06 17:48:52.762,2017-04-06 18:16:36.571,5.4,8,27.73015,0.19473389072904404,0.675,4,56.5,36.20376666666664,16.20376666666664,21.20376666666664,26.20376666666664,31.20376666666664
RED,2017-04-06 18:17:41.325,2017-04-06 18:37:25.240,4.03,6,19.731916666666667,0.20423763530321012,0.6716666666666667,4,53.5,55.93568333333337,35.93568333333337,40.93568333333337,45.93568333333337,50.93568333333337
RED,2017-04-06 22:20:35.602,2017-04-06 22:34:03.354,3.39,6,13.462533333333333,0.2518099614733235,0.5650000000000001,4,50.5,69.39821666666671,49.39821666666671,54.39821666666671,59.39821666666671,64.39821666666671
RED,2017-04-06 22:36:30.568,2017-04-06 22:50:05.916,2.82,7,13.589133333333333,0.2075187527288961,0.40285714285714286,4,47.0,82.98734999999999,62.98734999999999,67.98734999999999,72.98734999999999,77.98734999999999
RED,2017-04-07 07:03:58.605,2017-04-07 07:14:08.782,2.61,3,10.169616666666666,0.2566468418180298,0.87,4,45.49999999999999,93.15696666666668,73.15696666666668,78.15696666666668,83.15696666666668,88.15696666666668
RED,2017-04-07 14:39:02.183,2017-04-07 14:59:10.989,4.03,6,20.146766666666668,0.20003209778905795,0.6716666666666667,4,42.50000000000001,113.3037333333333,93.3037333333333,98.3037333333333,103.3037333333333,108.3037333333333
RED,2017-04-07 15:35:45.857,2017-04-07 15:46:42.084,2.22,3,10.937116666666666,0.20297854248606048,0.7400000000000001,4,41.0,124.24085000000002,104.24085000000002,109.24085000000002,114.24085000000002,119.24085000000002
RED,2017-04-07 15:49:06.077,2017-04-07 16:34:26.701,7.9,4,45.34373333333333,0.1742247366780562,1.975,4,39.0,169.58458333333328,149.58458333333328,154.58458333333328,159.58458333333328,164.58458333333328
RED,2017-04-07 17:20:10.577,2017-04-07 17:28:12.347,2.08,3,8.0295,0.2590447724017685,0.6933333333333334,4,37.5,177.61408333333327,157.61408333333327,162.61408333333327,167.61408333333327,172.61408333333327
RED,2017-04-07 17:30:00.151,2017-04-07 17:47:28.429,3.63,6,17.4713,0.20776931310205882,0.605,4,34.5,195.0853833333333,175.0853833333333,180.0853833333333,185.0853833333333,190.0853833333333
RED,2017-04-07 18:24:30.346,2017-04-07 18:33:26.312,2.34,1,8.932766666666668,0.26195691517745523,2.34,4,34.0,204.01815,184.01815,189.01815,194.01815,199.01815
RED,2017-04-07 19:31:33.735,2017-04-07 19:34:47.977,0.61,1,3.2373666666666665,0.18842474850959112,0.61,4,33.5,207.2555166666666,187.2555166666666,192.2555166666666,197.2555166666666,202.2555166666666
RED,2017-04-07 19:43:38.470,2017-04-07 19:54:18.599,2.02,3,10.668816666666666,0.18933683679383376,0.6733333333333333,4,32.0,217.92433333333327,197.92433333333327,202.92433333333327,207.92433333333327,212.92433333333327
RED,2017-04-07 19:57:27.351,2017-04-07 20:18:41.769,4.24,7,21.240299999999998,0.19962053266667612,0.6057142857142858,4,28.5,239.1646333333333,219.1646333333333,224.1646333333333,229.1646333333333,234.1646333333333
RED,2017-04-07 20:18:48.263,2017-04-07 20:32:19.530,4.0,5,13.521116666666668,0.2958335541812991,0.8,4,26.0,252.68574999999998,232.68574999999998,237.68574999999998,242.68574999999998,247.68574999999998
RED,2017-04-15 22:07:57.680,2017-04-15 22:44:57.092,6.92,9,36.990199999999994,0.18707657703932395,0.7688888888888888,4,30.5,14.055883333333327,-5.944116666666673,-0.9441166666666732,4.055883333333327,9.055883333333327
RED,2017-04-15 23:18:56.782,2017-04-15 23:31:34.458,2.42,4,12.627933333333335,0.19163864237484093,0.605,4,28.5,26.683816666666644,6.683816666666644,11.683816666666644,16.683816666666644,21.683816666666644
RED,2017-04-16 00:38:36.597,2017-04-16 00:53:33.429,4.03,8,14.9472,0.2696157139798758,0.50375,4,24.5,41.63101666666671,21.63101666666671,26.63101666666671,31.63101666666671,36.63101666666671
RED,2017-04-16 13:17:53.938,2017-04-16 13:22:33.808,1.43,2,4.6645,0.30657090792153496,0.715,4,23.5,46.295516666666686,26.295516666666686,31.295516666666686,36.295516666666686,41.295516666666686
RED,2017-04-20 16:08:52.084,2017-04-20 21:34:30.430,49.58,18,325.63910000000004,0.1522544436463557,2.7544444444444443,4,27.5,204.84676666666678,184.84676666666678,189.84676666666678,194.84676666666678,199.84676666666678
RED,2017-04-20 22:05:35.291,2017-04-20 22:14:59.099,2.02,3,9.3968,0.21496679720756,0.6733333333333333,4,26.0,214.24356666666677,194.24356666666677,199.24356666666677,204.24356666666677,209.24356666666677
RED,2017-04-20 22:15:21.369,2017-04-20 22:32:59.103,3.55,3,17.628899999999998,0.20137388038958756,1.1833333333333333,4,24.5,231.8724666666667,211.8724666666667,216.8724666666667,221.8724666666667,226.8724666666667
RED,2017-04-20 23:06:29.193,2017-04-20 23:11:04.692,1.01,0,4.5916500000000005,0.2199645007785872,inf,4,24.5,236.46411666666677,216.46411666666677,221.46411666666677,226.46411666666677,231.46411666666677
RED,2017-05-29 13:44:31.891,2017-05-29 13:52:47.194,1.82,2,8.25505,0.22047110556568403,0.91,4,30.5,0.9649166666666815,-19.03508333333332,-14.035083333333318,-9.035083333333318,-4.0350833333333185
RED,2017-05-29 14:05:19.354,2017-05-29 15:19:09.459,13.03,13,73.83508333333333,0.17647437250358625,1.0023076923076923,4,24.0,74.79999999999995,54.799999999999955,59.799999999999955,64.79999999999995,69.79999999999995
RED,2017-06-02 17:32:08.480,2017-06-02 17:48:46.502,3.23,5,16.6337,0.1941840961421692,0.646,4,32.0,15.701366666666672,-4.298633333333328,0.7013666666666722,5.701366666666672,10.701366666666672
RED,2017-06-02 17:51:27.836,2017-06-02 18:07:46.640,3.43,4,16.313399999999998,0.21025659886964096,0.8575,4,30.0,32.014766666666674,12.014766666666674,17.014766666666674,22.014766666666674,27.014766666666674
RED,2017-06-02 19:18:25.082,2017-06-02 19:24:48.900,1.21,2,6.396966666666667,0.18915215023787316,0.605,4,29.0,38.41173333333336,18.41173333333336,23.41173333333336,28.41173333333336,33.41173333333336
RED,2017-06-02 20:01:41.340,2017-06-02 20:12:31.023,2.22,5,10.82805,0.2050230650948232,0.44400000000000006,4,26.5,49.23978333333332,29.23978333333332,34.23978333333332,39.23978333333332,44.23978333333332
RED,2017-06-02 20:14:14.323,2017-06-02 20:19:35.826,1.01,1,5.358383333333333,0.188489687499028,1.01,4,26.0,54.59816666666666,34.59816666666666,39.59816666666666,44.59816666666666,49.59816666666666
RED,2017-06-02 20:33:02.341,2017-06-02 20:55:25.969,4.51,7,22.3938,0.20139502898123587,0.6442857142857142,4,22.5,76.99196666666671,56.99196666666671,61.99196666666671,66.99196666666671,71.99196666666671
RED,2017-06-05 14:39:41.334,2017-06-06 00:22:46.322,84.9,207,583.0831333333333,0.14560530934010898,0.4101449275362319,4,-3.499999999999986,513.6070833333333,493.6070833333333,498.6070833333333,503.6070833333333,508.6070833333333
RED,2017-06-08 16:55:22.510,2017-06-08 17:23:45.235,4.89,3,28.37875,0.17231202924723604,1.63,4,29.5,20.411200000000008,0.411200000000008,5.411200000000008,10.411200000000008,15.411200000000008
RED,2017-06-08 17:45:13.722,2017-06-08 18:05:13.267,4.03,7,19.992416666666667,0.2015764310634449,0.5757142857142857,4,26.0,40.40361666666672,20.40361666666672,25.40361666666672,30.40361666666672,35.40361666666672
RED,2017-06-08 18:18:43.066,2017-06-08 18:57:18.423,6.65,5,38.589283333333334,0.1723276367316142,1.33,4,23.5,78.99289999999996,58.99289999999996,63.99289999999996,68.99289999999996,73.99289999999996
RED,2017-06-08 19:06:03.732,2017-06-08 19:09:21.544,0.81,2,3.296866666666667,0.24568782480334864,0.405,4,22.5,82.28976666666665,62.28976666666665,67.28976666666665,72.28976666666665,77.28976666666665
RED,2017-06-08 19:11:23.197,2017-06-08 19:20:52.962,2.61,3,9.496083333333333,0.27485015752108327,0.87,4,21.0,91.78584999999998,71.78584999999998,76.78584999999998,81.78584999999998,86.78584999999998
RED,2017-06-17 19:24:19.190,2017-06-17 19:51:56.539,5.32,10,27.62248333333333,0.19259673128592714,0.532,4,26.0,16.25976666666668,-3.7402333333333218,1.2597666666666782,6.259766666666678,11.259766666666678
RED,2017-07-05 19:03:43.804,2017-07-05 19:36:59.009,6.45,11,33.253416666666666,0.19396503116221142,0.5863636363636364,4,23.5,22.93461666666667,2.9346166666666704,7.93461666666667,12.93461666666667,17.93461666666667
RED,2017-07-25 09:20:30.320,2017-07-25 09:55:28.735,6.98,7,34.97358333333333,0.19957920621040168,0.9971428571428572,4,24.5,21.211400000000026,1.211400000000026,6.211400000000026,11.211400000000026,16.211400000000026
RED,2017-07-25 10:53:18.963,2017-07-25 10:59:27.069,1.56,1,6.1350999999999996,0.2542745839513619,1.56,4,24.0,27.346499999999992,7.346499999999992,12.346499999999992,17.346499999999992,22.346499999999992
RED,2017-07-25 11:41:01.019,2017-07-25 11:55:49.708,2.94,3,14.811483333333333,0.19849463648137874,0.98,4,22.5,42.15798333333328,22.157983333333277,27.157983333333277,32.15798333333328,37.15798333333328
RED,2017-07-28 19:57:58.864,2017-07-28 20:32:36.768,6.13,4,34.63173333333334,0.17700528994602252,1.5325,4,44.99999999999999,5.092433333333361,-14.90756666666664,-9.90756666666664,-4.907566666666639,0.09243333333336068
RED,2017-07-28 21:01:31.676,2017-07-28 21:25:19.638,4.84,11,23.799366666666668,0.20336675625821973,0.44,4,39.5,28.89179999999999,8.89179999999999,13.89179999999999,18.89179999999999,23.89179999999999
RED,2017-07-28 22:14:01.317,2017-07-28 22:28:48.428,3.03,4,14.785183333333332,0.2049348954076773,0.7575,4,37.5,43.67698333333328,23.676983333333283,28.676983333333283,33.67698333333328,38.67698333333328
RED,2017-07-28 22:34:32.560,2017-07-28 23:04:01.658,7.55,15,29.484966666666665,0.2560626940960874,0.5033333333333333,4,30.0,73.16195000000005,53.16195000000005,58.16195000000005,63.16195000000005,68.16195000000005
RED,2017-07-28 23:06:31.562,2017-07-28 23:40:33.025,6.65,11,34.02438333333333,0.19544806837057543,0.6045454545454546,4,24.5,107.18633333333332,87.18633333333332,92.18633333333332,97.18633333333332,102.18633333333332
RED,2017-07-29 00:13:42.375,2017-07-29 00:21:26.369,1.61,4,7.733233333333334,0.20819234731483596,0.4025,4,22.5,114.9195666666667,94.9195666666667,99.9195666666667,104.9195666666667,109.9195666666667
RED,2017-07-29 00:40:51.292,2017-07-29 00:55:56.811,3.03,4,15.091983333333333,0.20076884085259392,0.7575,4,20.5,130.01155000000006,110.01155000000006,115.01155000000006,120.01155000000006,125.01155000000006
RED,2017-07-31 16:54:03.793,2017-07-31 17:51:48.779,11.53,14,57.749766666666666,0.19965448633847294,0.8235714285714285,4,26.0,26.68526666666662,6.685266666666621,11.685266666666621,16.68526666666662,21.68526666666662
RED,2017-08-08 07:48:41.048,2017-08-08 08:03:24.900,3.03,6,14.730866666666666,0.2056905454759394,0.505,4,52.5,14.386966666666694,-5.613033333333306,-0.6130333333333056,4.386966666666694,9.386966666666694
RED,2017-08-08 08:09:55.995,2017-08-08 08:28:50.861,3.75,8,18.91443333333333,0.19826129252264146,0.46875,4,48.5,33.30140000000006,13.301400000000058,18.301400000000058,23.301400000000058,28.301400000000058
RED,2017-08-08 09:07:37.669,2017-08-08 09:12:54.721,1.01,2,5.2842,0.19113583891601377,0.505,4,47.5,38.5856,18.5856,23.5856,28.5856,33.5856
RED,2017-08-08 14:59:11.695,2017-08-08 15:49:03.919,12.78,13,49.870400000000004,0.2562642369020501,0.9830769230769231,4,41.0,88.45600000000002,68.45600000000002,73.45600000000002,78.45600000000002,83.45600000000002
RED,2017-08-08 16:28:32.949,2017-08-08 17:13:39.087,8.11,6,45.1023,0.17981344632091933,1.3516666666666666,4,38.0,133.55830000000003,113.55830000000003,118.55830000000003,123.55830000000003,128.55830000000003
RED,2017-08-08 17:17:17.752,2017-08-08 17:31:29.884,2.82,4,14.2022,0.19856078635704327,0.705,4,36.0,147.76049999999998,127.76049999999998,132.76049999999998,137.76049999999998,142.76049999999998
RED,2017-08-08 17:56:24.520,2017-08-08 18:18:22.498,4.44,8,21.9663,0.20212780486472462,0.555,4,32.0,169.72680000000003,149.72680000000003,154.72680000000003,159.72680000000003,164.72680000000003
RED,2017-08-08 19:22:42.733,2017-08-08 19:44:33.384,6.29,10,21.844183333333334,0.28794850803150496,0.629,4,27.0,191.5709833333334,171.5709833333334,176.5709833333334,181.5709833333334,186.5709833333334
RED,2017-08-08 19:44:45.253,2017-08-08 20:25:29.981,7.61,13,40.745466666666665,0.1867692438586215,0.5853846153846154,4,20.5,232.31645000000003,212.31645000000003,217.31645000000003,222.31645000000003,227.31645000000003
RED,2017-08-10 18:20:20.304,2017-08-10 18:35:45.503,3.03,6,15.419983333333333,0.19649826685934593,0.505,4,25.5,12.628716666666719,-7.371283333333281,-2.371283333333281,2.628716666666719,7.628716666666719
RED,2017-08-10 19:42:11.821,2017-08-10 19:57:26.090,3.03,7,15.237816666666667,0.19884738517876027,0.43285714285714283,4,22.0,27.866533333333336,7.8665333333333365,12.866533333333336,17.866533333333336,22.866533333333336
RED,2017-08-12 20:21:14.355,2017-08-13 14:00:20.745,83.19,101,1059.1065,0.0785473415563024,0.8236633663366336,4,49.5,519.1065000000001,499.1065000000001,504.1065000000001,509.1065000000001,514.1065000000001
RED,2017-08-13 23:04:31.237,2017-08-13 23:15:33.354,2.22,5,11.035283333333332,0.2011729044866693,0.44400000000000006,4,47.0,530.1417833333335,510.1417833333335,515.1417833333335,520.1417833333335,525.1417833333335
RED,2017-08-14 01:21:49.537,2017-08-14 01:31:02.248,1.82,4,9.21185,0.1975716061377465,0.455,4,44.99999999999999,539.3536333333334,519.3536333333334,524.3536333333334,529.3536333333334,534.3536333333334
RED,2017-08-14 07:35:01.356,2017-08-14 07:56:07.379,5.47,11,21.100383333333333,0.25923699648426607,0.49727272727272726,4,39.5,560.4540166666668,540.4540166666668,545.4540166666668,550.4540166666668,555.4540166666668
RED,2017-08-14 08:01:49.946,2017-08-14 08:21:33.408,3.83,7,19.724366666666665,0.19417606986958602,0.5471428571428572,4,36.0,580.1783833333334,560.1783833333334,565.1783833333334,570.1783833333334,575.1783833333334
RED,2017-08-14 08:37:59.871,2017-08-14 09:03:25.414,5.04,9,25.425716666666666,0.19822450104651262,0.56,4,31.5,605.6041,585.6041,590.6041,595.6041,600.6041
RED,2017-08-14 09:51:06.310,2017-08-14 10:11:50.939,4.03,5,20.743816666666664,0.1942747597878565,0.806,4,29.0,626.3479166666668,606.3479166666668,611.3479166666668,616.3479166666668,621.3479166666668
RED,2017-08-14 11:03:49.954,2017-08-14 11:18:18.380,3.61,3,14.473766666666668,0.24941676089845302,1.2033333333333334,4,27.5,640.8216833333333,620.8216833333333,625.8216833333333,630.8216833333333,635.8216833333333
RED,2017-08-14 11:55:33.669,2017-08-14 12:05:47.690,2.61,5,10.233683333333333,0.25504013706371603,0.522,4,25.0,651.0553666666667,631.0553666666667,636.0553666666667,641.0553666666667,646.0553666666667
RED,2017-08-14 12:37:00.985,2017-08-14 12:48:10.505,2.87,5,11.158666666666667,0.2571991874775959,0.5740000000000001,4,22.5,662.2140333333334,642.2140333333334,647.2140333333334,652.2140333333334,657.2140333333334
RED,2017-08-22 17:59:13.194,2017-08-22 20:07:07.170,21.7,10,127.89959999999999,0.16966433045920395,2.17,4,40.5,19.486599999999953,-0.5134000000000469,4.486599999999953,9.486599999999953,14.486599999999953
RED,2017-08-22 20:38:39.398,2017-08-22 20:53:02.642,2.82,6,14.387400000000001,0.19600483756620374,0.47,4,37.5,33.874000000000024,13.874000000000024,18.874000000000024,23.874000000000024,28.874000000000024
RED,2017-08-22 20:53:13.455,2017-08-22 21:05:58.248,2.62,4,12.746550000000001,0.2055458143576105,0.655,4,35.5,46.62054999999998,26.62054999999998,31.62054999999998,36.62054999999998,41.62054999999998
RED,2017-08-22 21:11:31.913,2017-08-22 21:38:03.174,5.45,18,26.521016666666664,0.20549740111772993,0.3027777777777778,4,26.5,73.14156666666668,53.14156666666668,58.14156666666668,63.14156666666668,68.14156666666668
